Theft Status,Occurrence Hour,Occurrence Month,Premises Type,Bike Cost
1,21,8,Residential,150
1,11,9,Residential,0
1,20,9,Other,1000
1,23,9,Residential,850
1,23,9,Residential,1000
0,23,9,Residential,300
1,18,9,Residential,800
1,7,9,Outdoors,100
1,19,9,Outdoors,1500
1,2,9,Residential,2000
1,13,9,Outdoors,640
1,13,9,Other,450
1,10,9,Residential,500
1,16,9,Outdoors,1000
1,13,9,Other,1500
1,8,9,Outdoors,827
1,12,8,Residential,1700
1,23,9,Residential,440
1,1,9,Residential,300
1,9,9,Outdoors,990
1,9,9,Other,1250
1,16,8,Other,1400
1,13,8,Residential,100
1,22,9,Residential,734.489990234375
1,14,9,Outdoors,1800
1,6,9,Residential,1200
1,19,9,Outdoors,400
1,22,9,Residential,0
1,22,9,Residential,0
1,16,9,Residential,0
1,1,9,Residential,600
1,17,8,Residential,995
1,17,8,Residential,425
1,17,9,Outdoors,1000
1,17,9,Other,239.990005493164
1,9,9,Outdoors,500
0,8,9,Other,1000
1,17,8,Residential,1070
1,9,9,Outdoors,565
1,15,9,Outdoors,500
1,19,9,Outdoors,275
1,8,9,Residential,75
1,10,9,Residential,2000
1,12,9,Residential,800
1,23,9,Outdoors,900
1,17,9,Outdoors,1000
1,8,9,Residential,75
1,22,9,Residential,169.990005493164
1,21,9,Residential,650
1,2,9,Residential,480
1,11,9,Outdoors,560
1,18,9,Outdoors,569
1,10,9,Outdoors,250
1,14,9,Residential,500
1,9,9,Outdoors,600
1,9,9,Outdoors,450
1,16,9,Outdoors,730
1,22,9,Residential,300
1,0,9,Residential,500
1,20,9,Outdoors,420
1,15,9,Other,600
1,16,8,Residential,450
1,16,8,Residential,999
1,3,8,Residential,300
1,15,9,Other,600
1,23,9,Residential,140
1,23,9,Residential,129
1,12,9,Outdoors,489.989990234375
1,21,9,Residential,150
1,18,9,Residential,0
1,10,9,Outdoors,750
1,9,9,Outdoors,700
1,13,9,Residential,0
1,13,9,Outdoors,650
1,19,9,Other,399
1,21,9,Residential,1400
1,17,8,Outdoors,300
1,12,9,Residential,500
1,17,9,Outdoors,375
1,20,8,Residential,140
1,9,9,Outdoors,600
0,23,9,Residential,1350
1,10,9,Other,400
0,23,9,Residential,300
1,13,9,Other,1000
1,19,9,Outdoors,1000
1,20,9,Other,350
1,6,9,Residential,0
1,13,9,Residential,400
1,21,9,Outdoors,500
1,8,9,Residential,650
1,21,9,Other,0
1,9,9,Outdoors,800
1,8,9,Other,500
1,19,9,Outdoors,100
1,20,9,Other,700
1,19,9,Residential,500
1,20,9,Other,700
1,9,9,Outdoors,850
1,12,9,Outdoors,2000
1,0,9,Other,500
1,16,9,Outdoors,0
1,16,7,Residential,1200
1,21,9,Residential,500
1,11,9,Residential,400
1,18,9,Residential,150
1,0,9,Other,500
1,20,9,Residential,400
1,10,9,Outdoors,750
1,7,9,Other,800
1,18,9,Outdoors,900
1,18,9,Outdoors,378
1,20,9,Residential,1200
1,8,9,Outdoors,369.989990234375
1,2,9,Other,400
1,11,9,Residential,0
1,9,9,Outdoors,400
1,16,9,Residential,1200
1,22,9,Residential,100
1,17,9,Other,750
1,7,9,Outdoors,499
1,8,9,Residential,600
1,3,9,Outdoors,2000
1,18,9,Residential,846
1,19,9,Residential,1500
1,14,9,Outdoors,1000
1,13,9,Residential,600
1,16,9,Residential,800
1,23,9,Residential,1100
1,7,9,Residential,600
1,13,9,Outdoors,400
1,19,9,Residential,500
1,19,9,Residential,499
1,7,9,Residential,500
1,16,8,Residential,0
1,16,9,Residential,200
1,19,9,Residential,2000
1,19,9,Other,500
1,22,9,Residential,350
1,20,9,Residential,510
1,4,9,Residential,1000
1,17,9,Residential,400
1,23,9,Other,200
1,12,9,Residential,1900
1,18,9,Other,400
1,18,9,Residential,100
1,14,9,Outdoors,1000
1,12,9,Residential,900
1,0,9,Other,0
1,22,9,Residential,400
1,0,9,Other,700
1,9,9,Outdoors,399
1,8,9,Residential,350
1,9,9,Outdoors,150
1,13,9,Outdoors,1000
1,17,9,Outdoors,30
1,14,9,Residential,500
1,11,9,Other,50
1,19,9,Residential,140
1,12,9,Outdoors,750
1,10,9,Outdoors,200
1,19,9,Residential,100
1,20,9,Residential,203.389999389648
1,11,9,Outdoors,200
1,21,9,Residential,2200
1,8,9,Other,800
1,11,9,Other,80
1,8,9,Outdoors,300
1,10,9,Residential,250
1,8,9,Outdoors,500
1,8,9,Other,1000
1,12,9,Outdoors,400
1,20,9,Other,710
1,20,9,Other,150
1,8,9,Outdoors,700
1,9,9,Residential,2000
1,20,9,Outdoors,50
1,13,9,Residential,250
1,21,9,Residential,1200
1,17,9,Residential,1000
1,16,9,Residential,2000
1,9,9,Residential,2000
1,14,9,Other,900
1,8,9,Residential,700
1,1,9,Residential,1100
1,16,9,Outdoors,300
1,23,9,Residential,749.989990234375
1,10,9,Outdoors,200
0,20,9,Other,300
1,18,9,Other,0
0,20,9,Other,2200
1,14,10,Residential,600
1,13,10,Other,2000
1,19,9,Residential,1599
1,19,9,Residential,1799
1,21,9,Outdoors,1300
1,7,10,Other,200
1,12,9,Other,1100
1,23,9,Other,2000
1,23,10,Other,150
1,16,9,Residential,1000
1,11,10,Residential,1200
1,23,9,Other,1000
1,14,9,Other,800
1,1,10,Residential,1500
1,11,9,Outdoors,250
1,8,9,Outdoors,700
1,14,10,Outdoors,200
1,8,10,Residential,300
1,16,10,Outdoors,300
1,12,10,Residential,500
1,11,10,Residential,1000
1,0,10,Other,150
1,18,10,Other,250
1,11,10,Outdoors,400
1,17,10,Residential,329.989990234375
1,12,10,Residential,400
1,3,10,Residential,300
1,9,10,Outdoors,400
0,0,8,Outdoors,600
1,15,9,Outdoors,1100
1,15,10,Outdoors,1200
1,12,9,Outdoors,200
1,0,10,Other,80
1,0,10,Other,200
1,0,8,Outdoors,2000
1,21,10,Outdoors,700
1,18,10,Other,600
1,9,10,Outdoors,120
1,18,9,Other,500
1,15,10,Residential,350
1,8,10,Residential,500
1,23,9,Residential,800
1,18,9,Other,900
1,9,9,Outdoors,120
1,8,10,Outdoors,350
1,2,10,Residential,1000
1,0,10,Residential,1300
1,22,10,Other,200
1,17,10,Residential,1130
1,17,9,Other,400
1,19,10,Other,1000
1,7,10,Outdoors,1500
1,19,10,Other,2200
1,9,10,Outdoors,1100
1,11,10,Outdoors,1238
0,11,10,Residential,100
1,21,10,Other,300
1,11,10,Outdoors,800
1,17,10,Other,300
1,20,10,Residential,800
1,19,10,Outdoors,2226.10009765625
1,0,10,Other,1100
1,0,10,Other,250
1,19,10,Other,900
0,15,10,Residential,20
1,13,10,Outdoors,350
1,17,7,Residential,800
1,21,9,Residential,400
1,7,10,Outdoors,200
1,10,10,Other,1500
1,16,10,Outdoors,600
1,23,10,Outdoors,300
1,21,9,Residential,500
1,18,10,Outdoors,449
1,18,10,Residential,0
1,7,10,Other,600
1,7,10,Other,350
1,19,10,Residential,400
1,11,10,Other,1500
1,14,10,Outdoors,800
1,19,10,Residential,500
1,20,10,Outdoors,800
1,22,10,Residential,1000
1,20,10,Residential,1800
1,14,10,Other,1500
1,13,10,Residential,400
1,19,10,Residential,200
1,9,10,Residential,1000
1,0,10,Residential,600
1,17,10,Outdoors,700
1,8,10,Other,200
1,11,10,Residential,629
1,23,10,Residential,400
1,23,10,Other,400
1,22,10,Residential,500
1,19,10,Other,2000
1,22,10,Residential,300
1,0,10,Residential,500
1,7,10,Other,1500
1,13,10,Outdoors,1000
1,9,10,Residential,1100
1,9,10,Residential,500
1,19,10,Residential,250
1,18,10,Residential,350
1,10,10,Residential,0
1,12,8,Other,863
1,12,8,Other,1200
1,11,10,Residential,600
1,14,10,Outdoors,900
1,17,10,Residential,1095
1,12,10,Other,1030
1,19,10,Residential,50
1,8,10,Residential,1667.59997558594
1,18,10,Outdoors,500
1,12,10,Residential,150
1,11,10,Residential,1500
1,18,10,Residential,1000
1,9,10,Outdoors,150
1,22,10,Residential,100
1,14,10,Residential,500
1,13,10,Residential,100
1,18,10,Residential,150
1,18,10,Residential,530
1,13,10,Residential,760
1,20,10,Other,125
1,10,10,Other,2200
1,3,10,Residential,500
1,12,10,Residential,1500
1,19,10,Outdoors,439
1,17,10,Residential,350
1,16,10,Other,1700
1,8,10,Residential,200
1,13,10,Residential,1400
1,19,10,Residential,450
1,22,10,Residential,500
1,10,10,Outdoors,400
1,13,10,Residential,200
1,20,10,Residential,100
1,16,10,Outdoors,250
1,16,10,Residential,700
1,10,10,Residential,750
1,10,10,Residential,30
1,0,10,Outdoors,2300
0,17,10,Other,129
1,16,10,Other,1100
1,20,10,Other,150
1,20,10,Other,150
1,18,10,Residential,175
1,17,10,Outdoors,1500
1,15,10,Outdoors,650
1,0,10,Outdoors,650
1,0,10,Outdoors,600
1,9,9,Outdoors,1500
1,20,10,Outdoors,600
1,9,9,Outdoors,1500
1,8,11,Outdoors,0
1,12,10,Residential,200
1,22,10,Residential,500
1,0,10,Outdoors,1400
1,12,10,Residential,900
1,9,10,Residential,1200
1,9,10,Residential,1100
1,21,11,Residential,1200
1,10,10,Outdoors,500
1,21,11,Residential,1200
1,13,11,Other,955.700012207031
1,12,8,Outdoors,1300
1,5,8,Residential,700
1,21,11,Other,1300
1,12,10,Outdoors,460
1,17,11,Outdoors,0
1,17,10,Residential,100
1,9,9,Residential,600
1,21,11,Other,300
1,13,11,Outdoors,1000
1,21,11,Residential,100
1,21,11,Residential,800
1,19,8,Outdoors,300
1,19,8,Outdoors,140
1,19,8,Outdoors,200
1,12,11,Outdoors,629.400024414063
1,17,11,Residential,250
1,13,11,Residential,1500
1,17,10,Outdoors,221.479995727539
1,17,11,Other,800
0,14,11,Outdoors,2000
1,7,11,Outdoors,300
1,8,11,Outdoors,1595
1,7,10,Outdoors,0
1,8,11,Residential,600
1,2,11,Residential,750
1,20,11,Residential,800
1,16,10,Outdoors,600
1,2,11,Residential,300
1,9,11,Residential,500
1,13,11,Residential,300
1,12,11,Outdoors,700
1,19,11,Residential,1600
1,9,11,Other,400
1,9,11,Other,300
1,9,11,Other,500
1,18,11,Outdoors,2000
1,20,11,Residential,499.989990234375
1,10,11,Residential,400
1,0,11,Residential,700
1,14,11,Residential,150
1,11,11,Other,900
1,20,11,Residential,800
1,8,11,Outdoors,600
1,17,11,Residential,1000
1,14,11,Residential,220
1,17,11,Residential,600
1,12,11,Outdoors,500
1,8,11,Residential,800
1,16,11,Residential,429
1,14,11,Outdoors,100
1,7,11,Residential,400
1,13,11,Residential,1500
1,20,11,Other,396
1,7,11,Other,200
1,16,11,Other,1000
1,22,11,Outdoors,400
1,23,11,Residential,500
1,0,12,Residential,500
1,19,12,Outdoors,1000
1,18,12,Residential,600
1,18,11,Other,700
1,3,12,Residential,900
1,3,12,Residential,500
1,13,11,Other,125
0,23,12,Residential,100
1,9,9,Residential,1000
1,9,9,Residential,1800
1,6,11,Residential,0
1,12,12,Residential,700
1,3,12,Outdoors,110
1,22,12,Residential,0
1,8,12,Other,0
1,23,12,Residential,800
1,23,12,Residential,1500
1,16,12,Outdoors,800
1,9,12,Other,340
1,8,12,Residential,600
1,19,11,Residential,500
1,11,12,Outdoors,500
1,23,12,Residential,100
1,18,12,Outdoors,0
1,8,12,Residential,1000
1,9,12,Outdoors,900
1,8,12,Residential,1000
1,21,12,Residential,400
1,20,12,Residential,1300
1,1,12,Other,350
1,20,12,Residential,180
1,18,12,Other,800
1,14,11,Outdoors,210
1,12,12,Residential,500
1,10,12,Residential,600
1,10,12,Residential,600
1,17,11,Other,250
1,21,12,Outdoors,2000
0,0,12,Outdoors,700
1,16,12,Residential,300
1,0,12,Outdoors,1000
1,15,12,Residential,150
1,17,12,Residential,700
1,10,12,Residential,250
1,15,12,Residential,100
1,15,12,Residential,120
0,8,12,Residential,1200
1,8,12,Residential,1300
1,12,11,Outdoors,550
1,22,12,Residential,650
1,18,8,Residential,350
1,9,1,Residential,800
1,15,11,Residential,1000
1,15,12,Residential,200
1,18,1,Outdoors,350
1,6,7,Outdoors,1000
1,11,12,Residential,400
1,15,1,Residential,500
1,18,1,Residential,700
1,1,12,Residential,0
1,0,12,Outdoors,800
1,11,1,Outdoors,599
1,0,1,Residential,500
1,9,12,Residential,200
1,17,1,Residential,0
1,21,1,Outdoors,1000
1,13,1,Residential,100
1,8,1,Residential,1096.64001464844
1,13,1,Other,900
1,12,12,Residential,300
1,15,1,Outdoors,1000
1,11,1,Residential,440.700012207031
1,21,1,Other,500
1,18,1,Residential,1300
1,21,1,Outdoors,1100
1,13,1,Outdoors,350
1,8,12,Residential,2300
1,0,11,Residential,50
1,21,1,Residential,800
1,20,1,Outdoors,1350
1,16,1,Other,650
1,0,1,Residential,600
1,13,1,Other,200
1,17,1,Residential,500
1,12,1,Residential,1250
1,12,1,Residential,1250
1,17,1,Residential,250
1,22,1,Residential,600
1,8,1,Outdoors,200
1,10,2,Residential,1695
1,6,1,Outdoors,1100
1,14,2,Residential,120
1,0,12,Residential,1000
1,20,2,Outdoors,734.489990234375
1,21,2,Other,1800
1,21,2,Other,700
1,8,2,Residential,200
1,22,2,Residential,2000
1,10,2,Residential,900
1,22,2,Residential,1000
1,20,2,Outdoors,1700
1,11,2,Other,1321.47998046875
1,11,2,Other,700
1,1,2,Residential,1000
1,17,2,Residential,1500
1,11,2,Residential,1600
1,11,2,Residential,1600
1,20,3,Residential,700
1,9,12,Other,604
1,9,12,Other,687
1,14,3,Outdoors,500
1,18,3,Residential,1800
1,20,3,Outdoors,450
1,22,3,Other,1200
1,12,3,Outdoors,400
1,20,3,Outdoors,350
1,7,3,Residential,2300
1,8,3,Other,200
1,7,3,Other,500
1,9,3,Outdoors,990
1,12,3,Residential,0
1,17,9,Residential,1000
1,17,3,Residential,130
1,10,3,Outdoors,100
1,15,3,Residential,300
1,22,3,Outdoors,400
1,11,3,Other,1200
1,18,3,Residential,369
1,11,3,Other,700
1,12,3,Outdoors,250
1,9,3,Residential,800
1,16,3,Residential,500
1,16,3,Outdoors,300
1,15,3,Outdoors,1700
1,17,3,Outdoors,450
1,15,3,Outdoors,600
1,22,3,Residential,25
1,15,3,Other,0
1,22,3,Residential,25
1,8,3,Other,550
1,7,3,Other,600
1,22,3,Residential,25
1,15,3,Other,650
1,15,3,Residential,1600
1,22,3,Residential,450
1,20,3,Other,500
1,17,3,Outdoors,1920
1,2,3,Residential,300
1,23,3,Residential,0
1,23,3,Residential,0
1,13,3,Other,500
1,17,3,Outdoors,1500
1,16,3,Outdoors,400
1,15,3,Residential,99.9899978637695
1,14,3,Outdoors,540
1,8,3,Residential,1200
1,15,3,Residential,179
1,1,3,Residential,1200
1,17,3,Residential,869
1,9,3,Outdoors,499
1,12,3,Residential,200
1,21,3,Other,1500
1,12,3,Residential,300
1,0,3,Residential,0
1,18,3,Residential,500
1,17,3,Outdoors,1500
1,8,3,Residential,800
1,10,4,Residential,400
1,0,4,Residential,800
1,18,3,Outdoors,500
1,23,4,Residential,1200
1,20,4,Other,1200
1,16,4,Other,1500
1,16,4,Other,1540
1,20,4,Other,1000
1,11,4,Residential,600
1,17,4,Residential,300
1,9,4,Other,350
1,23,4,Residential,549
1,0,4,Residential,1500
0,20,4,Outdoors,150
1,5,4,Other,450
1,18,4,Residential,800
0,12,3,Outdoors,750
1,11,4,Residential,0
1,8,4,Residential,500
1,8,4,Outdoors,500
1,20,4,Residential,1000
1,14,4,Outdoors,850
1,0,4,Residential,600
1,20,4,Outdoors,620
1,9,4,Residential,500
1,12,4,Residential,700
1,2,4,Other,1000
1,9,4,Other,1000
1,18,4,Outdoors,1250
1,0,4,Residential,1400
1,18,4,Outdoors,700
1,9,4,Residential,400
1,9,4,Residential,350
1,18,4,Outdoors,700
1,19,4,Outdoors,350
1,11,4,Outdoors,600
1,22,4,Residential,900
1,21,4,Outdoors,768.390014648438
1,11,4,Outdoors,870
1,12,4,Outdoors,800
1,16,4,Outdoors,900
0,21,4,Outdoors,450
1,12,4,Outdoors,844
1,13,4,Outdoors,1500
1,21,4,Residential,1199
1,2,4,Outdoors,520
1,2,4,Outdoors,500
1,2,4,Other,550
1,2,4,Outdoors,500
1,21,4,Outdoors,1283.68005371094
1,17,4,Residential,200
1,9,4,Outdoors,500
1,10,4,Residential,600
1,9,4,Other,800
1,11,4,Outdoors,289
1,17,4,Residential,750
1,16,3,Residential,800
1,18,4,Residential,600
1,15,4,Residential,579.989990234375
1,19,4,Other,500
1,8,4,Outdoors,500
1,17,3,Residential,800
1,14,4,Residential,1000
1,12,4,Residential,100
1,18,4,Residential,904
1,22,4,Residential,599.989990234375
1,17,4,Outdoors,1000
1,18,4,Residential,400
1,2,4,Residential,1200
1,2,4,Residential,1400
1,1,4,Residential,300
1,12,10,Outdoors,500
1,13,4,Other,750
1,13,4,Other,600
1,12,4,Residential,60
1,23,4,Residential,100
1,19,4,Other,150
1,1,4,Other,1500
1,12,4,Residential,100
1,11,4,Outdoors,1200
1,16,4,Residential,600
1,11,4,Residential,250
1,18,4,Residential,175
1,9,4,Outdoors,200
1,8,4,Residential,160
1,16,4,Residential,680
1,16,4,Residential,373
1,15,4,Residential,800
1,20,4,Residential,2000
1,19,4,Residential,757
1,2,4,Residential,1200
1,19,4,Residential,1000
1,17,4,Residential,540
1,14,4,Residential,350
1,12,4,Other,500
1,8,4,Outdoors,1000
1,16,4,Residential,0
1,17,4,Residential,1000
1,18,4,Outdoors,1800
1,10,4,Outdoors,800
1,15,4,Residential,180
1,19,4,Residential,300
1,10,4,Residential,800
1,17,4,Residential,1200
1,22,4,Residential,500
1,12,4,Other,130
1,12,4,Other,130
1,8,4,Residential,2100
1,10,4,Residential,800
1,19,4,Residential,600
1,14,12,Outdoors,1000
1,21,4,Residential,350
1,14,12,Outdoors,1000
1,17,4,Outdoors,219
1,23,4,Outdoors,553
1,23,4,Residential,1200
1,22,4,Residential,500
1,16,4,Outdoors,1100
1,22,4,Residential,150
1,14,4,Residential,200
1,7,4,Outdoors,500
1,15,4,Outdoors,200
1,10,4,Residential,200
1,16,3,Residential,1200
1,22,4,Outdoors,700
1,19,4,Residential,1400
1,23,4,Residential,700
1,14,4,Residential,300
1,17,4,Outdoors,1500
1,3,4,Outdoors,1500
1,22,4,Residential,500
1,8,4,Outdoors,1500
1,7,4,Other,900
1,9,4,Outdoors,600
1,22,4,Residential,100
1,14,4,Outdoors,1200
1,17,1,Residential,400
1,22,4,Residential,200
1,20,4,Residential,802.299987792969
1,16,4,Outdoors,200
1,14,4,Other,545
1,7,4,Residential,800
1,7,4,Residential,800
1,15,4,Residential,400
1,0,4,Other,750
1,14,4,Outdoors,520
1,5,4,Residential,400
1,8,4,Outdoors,300
1,18,4,Residential,1000
1,9,4,Outdoors,426
1,19,4,Residential,400
1,4,4,Residential,699
1,12,5,Outdoors,800
1,16,5,Residential,500
1,20,4,Residential,500
1,11,4,Residential,350
1,13,5,Other,825
1,9,5,Outdoors,825
1,14,5,Residential,550
1,19,5,Other,800
1,19,5,Other,655
1,22,5,Residential,1400
1,20,5,Residential,400
1,13,5,Residential,500
1,13,5,Residential,500
1,18,5,Outdoors,300
1,22,5,Residential,2000
1,18,4,Residential,1195
1,19,5,Other,395
1,9,5,Outdoors,735
1,18,5,Residential,300
1,18,4,Residential,500
1,8,5,Residential,600
0,22,5,Residential,150
1,12,5,Other,1179
1,16,5,Other,1100
1,0,5,Residential,1525.47998046875
1,16,5,Outdoors,1225
1,18,5,Residential,200
1,18,4,Residential,600
1,13,12,Residential,800
1,13,12,Residential,500
1,19,4,Residential,200
1,23,5,Outdoors,1000
1,18,5,Outdoors,2100
1,8,5,Residential,500
1,14,5,Residential,700
1,17,5,Residential,700
1,17,5,Residential,600
1,8,5,Outdoors,200
1,18,5,Other,800
1,7,5,Outdoors,600
1,10,5,Residential,1500
1,18,5,Outdoors,200
1,18,5,Outdoors,192
1,20,5,Residential,700
1,18,5,Outdoors,239
1,23,5,Residential,300
1,16,1,Outdoors,1800
1,13,4,Residential,500
1,23,4,Residential,250
1,4,5,Residential,1100
0,12,5,Outdoors,100
1,0,5,Outdoors,2000
1,11,5,Other,530
1,15,4,Outdoors,325
1,17,5,Outdoors,180
1,22,5,Other,622
1,15,5,Outdoors,1000
1,21,5,Residential,0
1,23,5,Residential,200
1,18,5,Outdoors,1100
1,20,5,Outdoors,1000
1,1,5,Residential,400
1,12,5,Outdoors,629
1,17,5,Outdoors,1400
1,18,5,Residential,0
1,21,5,Outdoors,550
1,1,5,Other,1000
1,1,5,Residential,2100
1,20,5,Residential,0
1,16,5,Other,639
1,1,5,Outdoors,400
1,17,5,Residential,0
1,19,5,Residential,50
1,8,5,Outdoors,338
1,0,5,Residential,500
1,15,5,Residential,1000
1,15,5,Residential,800
1,2,5,Residential,450
1,9,5,Outdoors,600
1,15,5,Outdoors,750
1,23,5,Residential,800
1,21,5,Residential,0
1,4,4,Residential,900
1,21,5,Outdoors,200
1,19,5,Residential,1142
1,23,5,Residential,1600
1,17,5,Outdoors,180
1,18,2,Residential,150
1,23,5,Residential,2000
1,18,5,Outdoors,400
1,16,4,Outdoors,500
1,18,5,Outdoors,1300
1,13,5,Residential,700
1,17,5,Outdoors,2000
1,12,5,Outdoors,300
1,16,5,Residential,800
1,7,5,Outdoors,300
1,17,5,Other,1000
1,19,5,Residential,100
1,9,5,Outdoors,500
1,19,5,Outdoors,500
1,18,5,Residential,1000
1,23,5,Residential,200
1,14,4,Residential,500
1,20,5,Residential,200
1,12,5,Outdoors,600
1,12,5,Outdoors,298
1,18,5,Outdoors,900
1,14,5,Outdoors,967
1,14,5,Residential,630
1,14,5,Residential,400
1,17,5,Residential,400
1,18,5,Residential,75
1,1,5,Residential,750
1,18,5,Residential,200
1,18,5,Residential,950
1,21,5,Residential,1000
1,13,5,Residential,1000
1,8,5,Outdoors,700
1,20,5,Outdoors,1800
1,13,5,Residential,1433
1,0,5,Residential,650
1,18,5,Outdoors,1500
1,9,5,Residential,450
1,9,5,Residential,1000
1,10,5,Other,50
1,10,5,Other,50
1,20,5,Residential,250
1,0,5,Residential,1449.7900390625
1,20,5,Outdoors,1200
1,10,5,Residential,1500
1,23,5,Outdoors,1000
1,18,5,Other,750
1,23,9,Outdoors,1100
1,18,5,Other,550
1,11,5,Residential,500
1,12,5,Residential,350
1,15,5,Other,47
1,0,5,Other,2250
1,13,5,Outdoors,600
1,0,5,Other,2250
1,17,5,Outdoors,800
1,13,5,Outdoors,1000
1,22,5,Outdoors,138
1,3,5,Residential,1000
1,18,5,Outdoors,500
1,18,5,Residential,800
1,18,5,Outdoors,200
1,19,3,Residential,400
1,10,5,Residential,1200
1,6,5,Residential,600
1,12,5,Residential,0
1,11,5,Other,435
1,0,5,Residential,1000
1,12,5,Residential,1000
1,13,5,Outdoors,1600
1,21,4,Other,0
1,14,5,Residential,550
1,23,5,Residential,150
1,22,5,Residential,710
1,0,5,Residential,100
1,20,5,Residential,0
1,22,5,Residential,212
1,15,5,Residential,150
1,12,5,Residential,500
1,16,5,Residential,259
1,0,5,Residential,1147
1,1,5,Outdoors,450
1,14,5,Residential,300
1,15,5,Residential,1500
1,0,5,Other,200
0,10,5,Residential,400
1,20,5,Residential,500
1,0,5,Residential,300
1,17,5,Residential,400
1,12,5,Residential,1000
1,1,5,Residential,2200
1,13,5,Outdoors,800
1,11,5,Residential,250
1,14,5,Outdoors,400
1,18,5,Residential,1200
1,18,5,Residential,1000
1,17,5,Residential,600
1,17,5,Residential,513
1,2,5,Other,769
1,17,5,Outdoors,200
1,9,5,Outdoors,200
1,5,5,Outdoors,0
1,18,5,Other,899
1,17,5,Residential,600
1,12,5,Outdoors,500
1,12,5,Residential,399
1,13,4,Residential,1100
1,21,5,Outdoors,200
1,20,5,Residential,75
1,19,5,Residential,500
1,0,5,Residential,170
1,0,5,Residential,250
1,0,5,Residential,400
1,0,5,Residential,100
1,23,5,Residential,800
1,23,5,Residential,100
1,16,5,Residential,270
1,8,5,Outdoors,300
1,22,5,Residential,500
1,20,5,Residential,700
1,9,5,Outdoors,250
1,17,5,Outdoors,2000
1,23,5,Outdoors,1200
1,12,5,Residential,550
1,17,5,Outdoors,1000
1,1,5,Residential,375
1,19,5,Residential,175
1,12,5,Outdoors,540
1,8,5,Outdoors,400
1,19,5,Residential,175
1,21,5,Residential,50
1,13,5,Outdoors,600
1,21,5,Outdoors,2000
1,12,5,Outdoors,350
1,18,5,Outdoors,675
1,3,5,Other,150
1,11,5,Outdoors,800
1,8,5,Outdoors,620
1,1,5,Outdoors,600
1,0,5,Residential,500
1,8,5,Outdoors,540
1,23,4,Other,2000
1,14,5,Outdoors,300
1,15,5,Outdoors,580
1,19,5,Outdoors,870
1,17,5,Other,600
1,0,5,Outdoors,500
1,0,5,Other,2200
1,17,5,Other,600
1,22,5,Residential,600
1,15,5,Other,100
1,21,6,Other,175
1,9,6,Residential,0
1,21,6,Other,549
1,9,6,Outdoors,198
1,11,6,Outdoors,100
1,8,6,Outdoors,500
1,21,5,Outdoors,200
1,7,6,Residential,0
1,23,5,Other,800
1,0,6,Residential,200
1,19,5,Outdoors,100
1,23,6,Residential,750
1,21,5,Residential,650
1,14,6,Other,2000
1,0,5,Residential,300
1,8,6,Outdoors,100
1,19,6,Residential,1000
1,9,5,Residential,699
1,23,6,Residential,350
1,9,6,Outdoors,300
1,14,5,Outdoors,200
1,19,6,Residential,1200
1,16,6,Residential,399
1,17,5,Residential,2100
1,11,6,Outdoors,0
1,15,6,Residential,1800
1,9,6,Residential,535.559997558594
1,15,6,Outdoors,500
1,15,6,Outdoors,150
1,8,5,Outdoors,600
1,18,5,Residential,850
1,22,6,Residential,700
1,12,5,Other,1000
1,18,6,Residential,700
1,23,6,Residential,600
1,15,4,Residential,950
1,19,6,Residential,1800
1,13,5,Residential,1600
1,0,6,Residential,700
1,22,6,Residential,1100
1,22,6,Residential,750
1,22,5,Residential,50
1,23,5,Residential,300
1,10,6,Outdoors,349.989990234375
1,0,5,Residential,250
1,16,5,Outdoors,1700
1,18,4,Other,700
1,17,6,Other,299.989990234375
1,17,6,Other,199.990005493164
1,19,5,Residential,100
1,18,4,Other,700
1,17,6,Residential,2300
1,20,6,Other,1370
